Country Name,Country Code,Year,Proportion of seats held by women in national parliaments (%),ID,Economy,Code,Region,Income group,WBL Report Year,WBL INDEX,MOBILITY,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman choose where to live in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can women work the same night hours as men?,Can women work in jobs deemed dangerous in the same way as men?,Are women able to work in the same industries as men?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,"Can a woman be ""head of household"" or ""head of family"" in the same way as a man?",Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Is there paid parental leave?,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,Does the law prohibit discrimination in access to credit based on gender?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do female and male surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Are the ages at which men and women can retire with full pension benefits equal?,Are the ages at which men and women can retire with partial pension benefits equal?,Is the mandatory retirement age for men and women equal?,Are periods of absence from work due to childcare accounted for in pension benefits?
Tanzania,TZA,2017,0.371794872,TZA2017,Tanzania,TZA,Sub-Saharan Africa,Low income,2017,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes
Tanzania,TZA,2018,0.371794872,TZA2018,Tanzania,TZA,Sub-Saharan Africa,Low income,2018,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes
Tanzania,TZA,2019,0.368956743,TZA2019,Tanzania,TZA,Sub-Saharan Africa,Low income,2019,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes
Uganda,UGA,1997,0.181159420,UGA1997,Uganda,UGA,Sub-Saharan Africa,Low income,1997,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,1998,0.181159420,UGA1998,Uganda,UGA,Sub-Saharan Africa,Low income,1998,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,1999,0.179211470,UGA1999,Uganda,UGA,Sub-Saharan Africa,Low income,1999,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2000,0.177935943,UGA2000,Uganda,UGA,Sub-Saharan Africa,Low income,2000,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2001,0.246710526,UGA2001,Uganda,UGA,Sub-Saharan Africa,Low income,2001,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2002,0.246710526,UGA2002,Uganda,UGA,Sub-Saharan Africa,Low income,2002,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2003,0.246710526,UGA2003,Uganda,UGA,Sub-Saharan Africa,Low income,2003,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2004,0.239344262,UGA2004,Uganda,UGA,Sub-Saharan Africa,Low income,2004,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2005,0.239344262,UGA2005,Uganda,UGA,Sub-Saharan Africa,Low income,2005,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2006,0.298192771,UGA2006,Uganda,UGA,Sub-Saharan Africa,Low income,2006,46.9,50,No,Yes,Yes,No,25,Yes,No,No,No,50,No,Yes,Yes,No,60,Yes,Yes,No,No,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2007,0.307228916,UGA2007,Uganda,UGA,Sub-Saharan Africa,Low income,2007,67.5,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2008,0.307228916,UGA2008,Uganda,UGA,Sub-Saharan Africa,Low income,2008,67.5,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2009,0.314814815,UGA2009,Uganda,UGA,Sub-Saharan Africa,Low income,2009,67.5,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2010,0.312883436,UGA2010,Uganda,UGA,Sub-Saharan Africa,Low income,2010,67.5,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2011,0.349740933,UGA2011,Uganda,UGA,Sub-Saharan Africa,Low income,2011,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2012,0.349740933,UGA2012,Uganda,UGA,Sub-Saharan Africa,Low income,2012,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2013,0.349740933,UGA2013,Uganda,UGA,Sub-Saharan Africa,Low income,2013,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2014,0.349740933,UGA2014,Uganda,UGA,Sub-Saharan Africa,Low income,2014,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2015,0.349740933,UGA2015,Uganda,UGA,Sub-Saharan Africa,Low income,2015,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2016,0.334894614,UGA2016,Uganda,UGA,Sub-Saharan Africa,Low income,2016,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2017,0.342984410,UGA2017,Uganda,UGA,Sub-Saharan Africa,Low income,2017,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2018,0.342984410,UGA2018,Uganda,UGA,Sub-Saharan Africa,Low income,2018,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Uganda,UGA,2019,0.348583878,UGA2019,Uganda,UGA,Sub-Saharan Africa,Low income,2019,70,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Ukraine,UKR,1997,0.037777778,UKR1997,Ukraine,UKR,Europe & Central Asia,Lower middle income,1997,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,1998,,UKR1998,Ukraine,UKR,Europe & Central Asia,Lower middle income,1998,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,1999,0.077777778,UKR1999,Ukraine,UKR,Europe & Central Asia,Lower middle income,1999,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2000,0.077777778,UKR2000,Ukraine,UKR,Europe & Central Asia,Lower middle income,2000,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2001,0.077777778,UKR2001,Ukraine,UKR,Europe & Central Asia,Lower middle income,2001,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2002,,UKR2002,Ukraine,UKR,Europe & Central Asia,Lower middle income,2002,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2003,0.053333333,UKR2003,Ukraine,UKR,Europe & Central Asia,Lower middle income,2003,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2004,0.053333333,UKR2004,Ukraine,UKR,Europe & Central Asia,Lower middle income,2004,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2005,0.053333333,UKR2005,Ukraine,UKR,Europe & Central Asia,Lower middle income,2005,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2006,0.086666667,UKR2006,Ukraine,UKR,Europe & Central Asia,Lower middle income,2006,66.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2007,0.082222222,UKR2007,Ukraine,UKR,Europe & Central Asia,Lower middle income,2007,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2008,0.082222222,UKR2008,Ukraine,UKR,Europe & Central Asia,Lower middle income,2008,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2009,0.08,UKR2009,Ukraine,UKR,Europe & Central Asia,Lower middle income,2009,73.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2010,0.08,UKR2010,Ukraine,UKR,Europe & Central Asia,Lower middle income,2010,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2011,0.08,UKR2011,Ukraine,UKR,Europe & Central Asia,Lower middle income,2011,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2012,0.094382022,UKR2012,Ukraine,UKR,Europe & Central Asia,Lower middle income,2012,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2013,0.094382022,UKR2013,Ukraine,UKR,Europe & Central Asia,Lower middle income,2013,75.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2014,0.116666667,UKR2014,Ukraine,UKR,Europe & Central Asia,Lower middle income,2014,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2015,0.120853081,UKR2015,Ukraine,UKR,Europe & Central Asia,Lower middle income,2015,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2016,0.120192308,UKR2016,Ukraine,UKR,Europe & Central Asia,Lower middle income,2016,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2017,0.122931442,UKR2017,Ukraine,UKR,Europe & Central Asia,Lower middle income,2017,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2018,0.122931442,UKR2018,Ukraine,UKR,Europe & Central Asia,Lower middle income,2018,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Ukraine,UKR,2019,0.205188679,UKR2019,Ukraine,UKR,Europe & Central Asia,Lower middle income,2019,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,0,No,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uruguay,URY,1997,0.070707071,URY1997,Uruguay,URY,Latin America & Caribbean,High income,1997,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,1998,0.070707071,URY1998,Uruguay,URY,Latin America & Caribbean,High income,1998,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,1999,0.121212121,URY1999,Uruguay,URY,Latin America & Caribbean,High income,1999,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,2000,0.121212121,URY2000,Uruguay,URY,Latin America & Caribbean,High income,2000,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,2001,0.121212121,URY2001,Uruguay,URY,Latin America & Caribbean,High income,2001,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,2002,0.121212121,URY2002,Uruguay,URY,Latin America & Caribbean,High income,2002,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,2003,0.121212121,URY2003,Uruguay,URY,Latin America & Caribbean,High income,2003,68.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Uruguay,URY,2004,0.121212121,URY2004,Uruguay,URY,Latin America & Caribbean,High income,2004,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2005,0.111111111,URY2005,Uruguay,URY,Latin America & Caribbean,High income,2005,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2006,0.111111111,URY2006,Uruguay,URY,Latin America & Caribbean,High income,2006,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2007,0.121212121,URY2007,Uruguay,URY,Latin America & Caribbean,High income,2007,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2008,0.121212121,URY2008,Uruguay,URY,Latin America & Caribbean,High income,2008,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2009,0.141414141,URY2009,Uruguay,URY,Latin America & Caribbean,High income,2009,71.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uruguay,URY,2010,0.151515152,URY2010,Uruguay,URY,Latin America & Caribbean,High income,2010,76.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2011,0.121212121,URY2011,Uruguay,URY,Latin America & Caribbean,High income,2011,83.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2012,0.121212121,URY2012,Uruguay,URY,Latin America & Caribbean,High income,2012,83.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2013,0.121212121,URY2013,Uruguay,URY,Latin America & Caribbean,High income,2013,83.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2014,0.131313131,URY2014,Uruguay,URY,Latin America & Caribbean,High income,2014,83.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2015,0.161616162,URY2015,Uruguay,URY,Latin America & Caribbean,High income,2015,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2016,0.161616162,URY2016,Uruguay,URY,Latin America & Caribbean,High income,2016,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
